link,service,city,adress,property_type,contract_type,rooms,squared_meters,buy_rent_currency,expensas_currency,buy_rent_price,expensas_price,total_price
https://departamento.mercadolibre.com.ar/MLA-1349038870-venta-departamento-de-dos-ambientes-a-estrenar-con-doble-balcon-en-wilde-30951-_JM#position=25&search_layout=grid&type=item&tracking_id=e32305f0-595c-43f2-a819-c1120b563537,mercado_libre,"Pasaje Calderon Al 6200, Wilde, Avellaneda, Bs.as. G.b.a. Sur",Pasaje Calderon Al 6200,departamento,venta,2,38,USD,$,75000,0,75000
https://departamento.mercadolibre.com.ar/MLA-1347010200-vendo-departamento-en-villa-carlos-paz-nuevo-a-estrenar-_JM#position=26&search_layout=grid&type=item&tracking_id=e32305f0-595c-43f2-a819-c1120b563537,mercado_libre,"José Hernández 110, X5152 Villa Carlos Paz, Córdoba, Argentina, Centro, Villa Carlos Paz, Córdoba",José Hernández 110,departamento,venta,3,50,USD,$,80000,10000,90000
https://departamento.mercadolibre.com.ar/MLA-1348143535-reservado-departamento-venta-2-ambientes-con-patio-centro-mar-del-plata-_JM#position=27&search_layout=grid&type=item&tracking_id=e32305f0-595c-43f2-a819-c1120b563537,mercado_libre,"* Corrientes Al 2100, Plaza Colón, Mar Del Plata, Bs.as. Costa Atlántica",* Corrientes Al 2100,departamento,venta,2,48,USD,$,51900,0,51900
https://departamento.mercadolibre.com.ar/MLA-1347202882-luminoso-remodelado-3-ambientes-y-dependencia-_JM#position=28&search_layout=grid&type=item&tracking_id=e32305f0-595c-43f2-a819-c1120b563537,mercado_libre,"French Al 2200, Barrio Norte, Capital Federal",French Al 2200,departamento,venta,3,65,USD,$,185000,33780,218780
https://departamento.mercadolibre.com.ar/MLA-1347077349-venta-departamento-3-ambientes-wilde-centro-balcon-_JM#position=29&search_layout=grid&type=item&tracking_id=e32305f0-595c-43f2-a819-c1120b563537,mercado_libre,"Salvador Soreda 6200, Avellaneda, Bs.as. G.b.a. Sur",Salvador Soreda 6200,departamento,venta,3,70,USD,$,62000,9000,71000
https://departamento.mercadolibre.com.ar/MLA-1348133759-departamento-en-venta-2-ambientes-centro-mar-del-plata-_JM#position=30&search_layout=grid&type=item&tracking_id=e32305f0-595c-43f2-a819-c1120b563537,mercado_libre,"Entre Rios  Al 1600. Entre San Martin Y Luro, Centro, Mar Del Plata, Bs.as. Costa Atlántica",Entre Rios  Al 1600. Entre San Martin Y Luro,departamento,venta,2,37,USD,$,50900,0,50900
https://departamento.mercadolibre.com.ar/MLA-1347903042-departamentos-en-venta-fisherton-rosario-3-dormitorios-_JM#position=31&search_layout=grid&type=item&tracking_id=e32305f0-595c-43f2-a819-c1120b563537,mercado_libre,"Ayres De Fisherton - Juárez Celman Al 600, Fisherton, Rosario, Santa Fe",Ayres De Fisherton - Juárez Celman Al 600,departamento,venta,4,108,USD,$,201700,0,201700
https://departamento.mercadolibre.com.ar/MLA-1347872025-departamentos-venta-recoleta-_JM#position=32&search_layout=grid&type=item&tracking_id=e32305f0-595c-43f2-a819-c1120b563537,mercado_libre,"Rodríguez Peña Al 1800, Recoleta, Capital Federal",Rodríguez Peña Al 1800,departamento,venta,7,177,USD,$,515000,47555,562555
https://departamento.mercadolibre.com.ar/MLA-1347739599-departamentos-venta-recoleta-_JM#position=33&search_layout=grid&type=item&tracking_id=e32305f0-595c-43f2-a819-c1120b563537,mercado_libre,"Av. Las Heras Al 1600, Recoleta, Capital Federal",Av. Las Heras Al 1600,departamento,venta,5,190,USD,$,440000,82000,522000
https://departamento.mercadolibre.com.ar/MLA-1346623373-piso-en-venta-de-categoria-2-dormitorios-c-dependencia-totalmente-reciclado-belgrano--_JM#position=34&search_layout=grid&type=item&tracking_id=e32305f0-595c-43f2-a819-c1120b563537,mercado_libre,"11 De Septiembre Al 2100, Belgrano Barrancas, Capital Federal",11 De Septiembre Al 2100,departamento,venta,3,96,USD,$,215000,50000,265000
https://departamento.mercadolibre.com.ar/MLA-1347872954-oportunidad-departamento-en-venta-3-ambientes-centro-mar-del-_JM#position=35&search_layout=grid&type=item&tracking_id=e32305f0-595c-43f2-a819-c1120b563537,mercado_libre,"Entre Rios  Al 1800. Entre Belgrano  Y Rivadavia, Centro, Mar Del Plata, Bs.as. Costa Atlántica",Entre Rios  Al 1800. Entre Belgrano  Y Rivadavia,departamento,venta,3,54,USD,$,83900,14500,98400
https://departamento.mercadolibre.com.ar/MLA-1346893241-departamento-en-venta-3-ambientes-con-vista-panoramica-y-cochera-macrocentro-mar-del-plata-_JM#position=36&search_layout=grid&type=item&tracking_id=e32305f0-595c-43f2-a819-c1120b563537,mercado_libre,"Jujuy Al 1800, Macrocentro, Mar Del Plata, Bs.as. Costa Atlántica",Jujuy Al 1800,departamento,venta,3,70,USD,$,115000,0,115000
https://departamento.mercadolibre.com.ar/MLA-1351833107-venta-departamento-3-amb-moron-7b-_JM#position=37&search_layout=grid&type=item&tracking_id=e32305f0-595c-43f2-a819-c1120b563537,mercado_libre,"Bartolome Mitre Al 300, Morón, Bs.as. G.b.a. Oeste",Bartolome Mitre Al 300,departamento,venta,3,76,USD,$,90300,3000,93300
https://departamento.mercadolibre.com.ar/MLA-1351709650-departamento-2-ambientes-con-cochera-en-venta-quilmes-centro-_JM#position=38&search_layout=grid&type=item&tracking_id=e32305f0-595c-43f2-a819-c1120b563537,mercado_libre,"Alvear 384, Quilmes, Provincia De Buenos Aires, Argentina, Quilmes, Bs.as. G.b.a. Sur",Alvear 384,departamento,venta,2,46,USD,$,85000,0,85000
https://departamento.mercadolibre.com.ar/MLA-1349410104-reservado-departamento-2-ambientes-reciclado-plaza-mitre-macrocentro-mar-del-plata-_JM#position=39&search_layout=grid&type=item&tracking_id=e32305f0-595c-43f2-a819-c1120b563537,mercado_libre,"* Santiago Del Estero Al 2300, Macrocentro, Mar Del Plata, Bs.as. Costa Atlántica",* Santiago Del Estero Al 2300,departamento,venta,2,38,USD,$,68900,8000,76900
https://departamento.mercadolibre.com.ar/MLA-1349072706-departamento-barracas-_JM#position=40&search_layout=grid&type=item&tracking_id=e32305f0-595c-43f2-a819-c1120b563537,mercado_libre,"Montes De Oca Al 100, Barracas, Capital Federal",Montes De Oca Al 100,departamento,venta,4,119,USD,$,360000,87000,447000
https://departamento.mercadolibre.com.ar/MLA-1347524067-tour-virtual-venta-departamento-2-ambientes-con-cochera-y-terraza-ripalda-xx-guemes-mar-del-plata-_JM#position=41&search_layout=grid&type=item&tracking_id=e32305f0-595c-43f2-a819-c1120b563537,mercado_libre,"Rodriguez Peña Al 1600, Güemes, Mar Del Plata, Bs.as. Costa Atlántica",Rodriguez Peña Al 1600,departamento,venta,2,56,USD,$,155900,0,155900
https://departamento.mercadolibre.com.ar/MLA-1347684561-departamento-3-ambientes-con-dos-cocheras-en-venta-en-bernal-klover-plaza-seguridad-y-amenities-_JM#position=42&search_layout=grid&type=item&tracking_id=e32305f0-595c-43f2-a819-c1120b563537,mercado_libre,"G.b.a,  Zona Sur, Quilmes, Bernal, Edmundo Fierro Al 100, Bernal, Quilmes, Bs.as. G.b.a. Sur",G.b.a,departamento,venta,3,90,USD,$,255000,0,255000
https://departamento.mercadolibre.com.ar/MLA-1347272645-impecable-luminoso-4-ambientes-con-balcon-_JM#position=43&search_layout=grid&type=item&tracking_id=e32305f0-595c-43f2-a819-c1120b563537,mercado_libre,"Sanchez De Bustamante Al 2600, Palermo Chico, Capital Federal",Sanchez De Bustamante Al 2600,departamento,venta,4,115,USD,$,320000,65990,385990
https://departamento.mercadolibre.com.ar/MLA-1350243125-venta-departamento-2-ambientes-moron-4f-_JM#position=44&search_layout=grid&type=item&tracking_id=e32305f0-595c-43f2-a819-c1120b563537,mercado_libre,"Machado Al 1100 Moron, Morón, Bs.as. G.b.a. Oeste",Machado Al 1100 Moron,departamento,venta,2,44,USD,$,55400,0,55400
https://departamento.mercadolibre.com.ar/MLA-1349451989-venta-de-departamento-a-estrenar-en-barrio-chauvin-_JM#position=45&search_layout=grid&type=item&tracking_id=e32305f0-595c-43f2-a819-c1120b563537,mercado_libre,"Peña Al 3100, Chauvin, Mar Del Plata, Bs.as. Costa Atlántica",Peña Al 3100,departamento,venta,2,49,USD,$,82000,0,82000
https://departamento.mercadolibre.com.ar/MLA-1349060526-vta-depto-4-amb-con-depend-baulera-recoleta-_JM#position=46&search_layout=grid&type=item&tracking_id=e32305f0-595c-43f2-a819-c1120b563537,mercado_libre,"Ayacucho 1100, Barrio Norte, Capital Federal",Ayacucho 1100,departamento,venta,4,107,USD,$,200000,50000,250000
https://departamento.mercadolibre.com.ar/MLA-1346311702-reservado-departamento-2-ambientes-con-balcon-frances-centro-mar-del-plata-_JM#position=47&search_layout=grid&type=item&tracking_id=e32305f0-595c-43f2-a819-c1120b563537,mercado_libre,"* Moreno Al 2400, Centro, Mar Del Plata, Bs.as. Costa Atlántica",* Moreno Al 2400,departamento,venta,2,39,USD,$,62900,11000,73900
https://departamento.mercadolibre.com.ar/MLA-1349039953-piso-4-ambientes-con-2-balcones-cocina-comedor-y-palier-privado-_JM#position=48&search_layout=grid&type=item&tracking_id=e32305f0-595c-43f2-a819-c1120b563537,mercado_libre,"Malvinas Argentinas Al 200, Caballito, Capital Federal",Malvinas Argentinas Al 200,departamento,venta,4,91,USD,$,195000,30000,225000
https://departamento.mercadolibre.com.ar/MLA-1347076176-alq-temp-semi-piso-de-4-amb-vista-plena-al-mar-en-playa-grande-_JM#position=1&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"Boulevard Marítimo Patricio Peralta Ramos 5900, Playa Grande, Mar Del Plata, Bs.as. Costa Atlántica",Boulevard Marítimo Patricio Peralta Ramos 5900,departamento,alquiler,4,260,USD,$,220,0,220
https://departamento.mercadolibre.com.ar/MLA-1349832569-alquiler-temporario-vista-al-mar-playa-varese-_JM#position=2&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"Boulevard Maritimo Al 3600, Varese, Mar Del Plata, Bs.as. Costa Atlántica",Boulevard Maritimo Al 3600,departamento,alquiler,2,45,$,$,20000,0,20000
https://departamento.mercadolibre.com.ar/MLA-1349710417-verano-2023-alquiler-temporario-_JM#position=3&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"Bolivar Al 2300, Plaza Colón, Mar Del Plata, Bs.as. Costa Atlántica",Bolivar Al 2300,departamento,alquiler,2,30,$,$,8300,0,8300
https://departamento.mercadolibre.com.ar/MLA-1347344497-departamento-para-4-personas-en-alquiler-en-villa-gesell-con-cochera-_JM#position=4&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"Avenida 3 Entre  Calle 117 Y 118, Villa Gesell, Bs.as. Costa Atlántica",Avenida 3 Entre  Calle 117 Y 118,departamento,alquiler,2,35,$,$,120000,0,120000
https://departamento.mercadolibre.com.ar/MLA-1347527624-departamento-2-ambientes-alquiler-temporal-colegiales-_JM#position=5&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"Conesa Al 900, Colegiales, Capital Federal",Conesa Al 900,departamento,alquiler,2,49,USD,$,450,0,450
https://departamento.mercadolibre.com.ar/MLA-1347615003-departamento-para-4-personas-en-alquiler-en-villa-gesell-con-cochera-_JM#position=6&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"Avenida 3 Entre  Calle 117 Y 118, Villa Gesell, Bs.as. Costa Atlántica",Avenida 3 Entre  Calle 117 Y 118,departamento,alquiler,2,35,$,$,100000,0,100000
https://departamento.mercadolibre.com.ar/MLA-1347189329-olivos-2-ambientes-avda-libertador-2300-_JM#position=7&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"Avda. Del Libertador Al 2300, Olivos, Vicente López, Bs.as. G.b.a. Norte",Avda. Del Libertador Al 2300,departamento,alquiler,2,40,USD,$,500,0,500
https://departamento.mercadolibre.com.ar/MLA-1347288269-departamento-en-guemes-a-metros-del-mar-para-4-personas-_JM#position=8&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"Guemes 2151, Mar Del Plata, Bs.as. Costa Atlántica",Guemes 2151,departamento,alquiler,2,45,$,$,15000,0,15000
https://departamento.mercadolibre.com.ar/MLA-1351216541-departamento-en-alquiler-temporal-en-palermo-hollywood-_JM#position=9&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"Fitz Roy  Al 2300. Entre Paraguay Y Charcas, Palermo Hollywood, Capital Federal",Fitz Roy  Al 2300. Entre Paraguay Y Charcas,departamento,alquiler,1,35,USD,$,550,0,550
https://departamento.mercadolibre.com.ar/MLA-1349452042-alquiler-temporario-departamento-zona-centro-_JM#position=10&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"San Martin Al 2300, Centro, Mar Del Plata, Bs.as. Costa Atlántica",San Martin Al 2300,departamento,alquiler,2,47,$,$,8000,0,8000
https://departamento.mercadolibre.com.ar/MLA-1347342402-departamento-en-alquiler-temporal-en-caballito-_JM#position=11&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"Rio De Janeiro Al 700. Entre Cangallo Y Potosi, Caballito, Capital Federal",Rio De Janeiro Al 700. Entre Cangallo Y Potosi,departamento,alquiler,1,35,USD,$,400,0,400
https://departamento.mercadolibre.com.ar/MLA-1349739662-frente-al-mar-unidades-con-hidromasaje-_JM#position=12&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"Av. De Los Trabajadores 5149, B7600 Mar Del Plata, Provincia De Buenos Aires, Argentina, Punta Mogotes, Mar Del Plata, Bs.as. Costa Atlántica",Av. De Los Trabajadores 5149,departamento,alquiler,2,68,$,$,4300,0,4300
https://departamento.mercadolibre.com.ar/MLA-1347140250-departamento-en-alquiler-1-dormitorio-1-bano-florida-mitreeste-_JM#position=13&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"Gral. Jose De San Martin 2859, Florida, Vicente López, Bs.as. G.b.a. Norte",Gral. Jose De San Martin 2859,departamento,alquiler,2,49,$,$,150000,0,150000
https://departamento.mercadolibre.com.ar/MLA-1349509710-alquiler-temporario-departamento-frente-a-varese-_JM#position=14&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"Boulevard Maritimo Al 3600, Varese, Mar Del Plata, Bs.as. Costa Atlántica",Boulevard Maritimo Al 3600,departamento,alquiler,2,45,$,$,22000,0,22000
https://departamento.mercadolibre.com.ar/MLA-1349440494-excelente-duplex-de-2-ambientes-con-terraza-alquiler-_JM#position=15&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"Matienzo   1500 8°, Las Cañitas, Capital Federal",Matienzo   1500 8°,departamento,alquiler,2,55,USD,$,1100,0,1100
https://departamento.mercadolibre.com.ar/MLA-1349742021-alquiler-temporario-departamento-zona-plaza-colon-_JM#position=16&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"Entre Rios Al 2100, Plaza Colón, Mar Del Plata, Bs.as. Costa Atlántica",Entre Rios Al 2100,departamento,alquiler,2,45,$,$,9900,0,9900
https://departamento.mercadolibre.com.ar/MLA-1349428446-alquiler-monte-hermoso-departamento-equipado-para-4-personas-wifi-vista-al-mar-pleno-centro-_JM#position=17&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"Dr. Eduardo Guillermo Viega 58, Monte Hermoso, Provincia De Buenos Aires, Argentina, Monte Hermoso, Buenos Aires Interior",Dr. Eduardo Guillermo Viega 58,departamento,alquiler,4,45,$,$,25000,0,25000
https://departamento.mercadolibre.com.ar/MLA-1347271187-mono-ambiente-reciclado-a-nuevo-contrafrente-nunez-alquiler-temporario-apto-profesional-_JM#position=18&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"Comodoro Rivadavia 1600, Núñez, Capital Federal",Comodoro Rivadavia 1600,departamento,alquiler,1,30,USD,$,320,0,320
https://departamento.mercadolibre.com.ar/MLA-1347614749-hermoso-monoambiente-en-edificio-de-diseno-en-saavedra-_JM#position=19&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"Naon  3500, Saavedra, Capital Federal",Naon  3500,departamento,alquiler,1,29,USD,$,400,0,400
https://departamento.mercadolibre.com.ar/MLA-1346264661-alquiler-departamento-3-dormitorios-retiro-lambo-propiedades-_JM#position=20&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"Alquiler -departamento-3 Dormitorios-retiro-lambo Propiedades, Retiro, Capital Federal",Alquiler -departamento-3 Dormitorios-retiro-lambo Propiedades,departamento,alquiler,4,116,USD,$,2000,0,2000
https://departamento.mercadolibre.com.ar/MLA-1349073975-departamento-3-ambientes-con-cochera-quincho-terraza-_JM#position=21&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"Virrey Del Pino 4130, Villa Urquiza, Capital Federal",Virrey Del Pino 4130,departamento,alquiler,3,85,USD,$,900,0,900
https://departamento.mercadolibre.com.ar/MLA-1350452498-departamento-alquiler-temporal-2-ambientes-centro-mar-del-pl-_JM#position=22&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"Moreno  Al 2200. Entre Corrientes  Y Entre Rios, Centro, Mar Del Plata, Bs.as. Costa Atlántica",Moreno  Al 2200. Entre Corrientes  Y Entre Rios,departamento,alquiler,2,38,$,$,8500,0,8500
https://departamento.mercadolibre.com.ar/MLA-1347395922-departamento-2-ambientes-con-cochera-en-villa-del-parque-_JM#position=23&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"General Rivas Al 2400, Villa Del Parque, Capital Federal",General Rivas Al 2400,departamento,alquiler,2,44,USD,$,500,0,500
https://departamento.mercadolibre.com.ar/MLA-1347198033-depto-moderno-con-amenities-a-metros-del-rio-2-amb-1-bano-_JM#position=24&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"Pres. Hipólito Yrigoyen 400, Vicente López, Bs.as. G.b.a. Norte",Pres. Hipólito Yrigoyen 400,departamento,alquiler,2,45,$,$,220000,0,220000
https://departamento.mercadolibre.com.ar/MLA-1349085068-departamento-semipiso-en-alq-temporario-en-puerto-madero-capital-federal-buenos-aires-_JM#position=25&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"Martha Salotti 400, Puerto Madero, Capital Federal",Martha Salotti 400,departamento,alquiler,4,123,USD,$,3700,0,3700
https://departamento.mercadolibre.com.ar/MLA-1347370484-departamento-vista-al-mar-playa-grande-para-5-personas-_JM#position=26&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"Gascón Y Peralta  Ramos, Mar Del Plata, Bs.as. Costa Atlántica",Gascón Y Peralta  Ramos,departamento,alquiler,3,75,$,$,35000,0,35000
https://departamento.mercadolibre.com.ar/MLA-1347872912-alquilo-departamento-2-amb-mar-del-plata-varese-frente-mar-_JM#position=27&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"Avenida Patricio Peralta Ramos 3839, Mar Del Plata, Provincia De Buenos Aires, Argentina, Playa Grande, General Pueyrredón, Buenos Aires Interior",Avenida Patricio Peralta Ramos 3839,departamento,alquiler,2,40,$,$,9000,0,9000
https://departamento.mercadolibre.com.ar/MLA-1346310109-alquilo-x-dia-necochea-vista-al-mar-_JM#position=28&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"2 4136, Necochea, Bs.as. Costa Atlántica",2 4136,departamento,alquiler,2,56,$,$,1234,0,1234
https://departamento.mercadolibre.com.ar/MLA-1346248452-departamento-alquiler-en-pinamar-_JM#position=29&search_layout=grid&type=item&tracking_id=300c335f-e3d5-4114-ad17-fade82b27322,mercado_libre,"Av. Libertador 75, Centro, Pinamar, Bs.as. Costa Atlántica",Av. Libertador 75,departamento,alquiler,2,25,$,$,15000,0,15000
